Date,Type,Link
2025-03-06 21:26:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303444276682596352
2025-03-06 19:45:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303038911352557569
2025-03-06 19:38:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303485885059063808
2025-03-05 14:33:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303051132799447040
2025-03-05 14:32:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302942001065254912
2025-03-04 23:16:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302732253883686912?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7302732253883686912%2C7302812377547190273%29
2025-03-04 23:16:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302781098244063233
2025-03-04 23:15:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302802077439692802
2025-03-04 20:48:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302732253883686912?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7302732253883686912%2C7302749660710912000%29
2025-03-04 20:48:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302732253883686912?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7302732253883686912%2C7302753125239533568%29
2025-03-04 20:48:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302732253883686912?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7302732253883686912%2C7302762561295265793%29
2025-03-04 18:45:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302732253883686912?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7302732253883686912%2C7302758109494616064%29
2025-03-04 18:45:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302732253883686912?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7302732253883686912%2C7302760857069891585%29
2025-03-04 18:12:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302732253883686912?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7302732253883686912%2C7302738180879917057%29
2025-03-04 18:11:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302732253883686912?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7302732253883686912%2C7302746104452767745%29
2025-03-04 18:11:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302732253883686912?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7302732253883686912%2C7302738955056095232%29
2025-03-04 17:09:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302732253883686912?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7302732253883686912%2C7302734516282970112%29
2025-03-04 15:34:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302712220549853186
2025-03-03 21:33:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302436764072198159
2025-03-03 19:07:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302332058016624640
2025-03-03 14:07:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302296709630500864
2025-03-02 14:38:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7301812983003807744
2025-03-02 14:37:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7301712389496782848
2025-02-28 23:11:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295181478106169345
2025-02-28 23:10:53,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7301327168884625408
2025-02-27 19:32:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7300893370510438400
2025-02-27 13:57:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7300646850078932992
2025-02-26 17:38:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292331036460343299
2025-02-25 20:49:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7300219358906122240
2025-02-25 18:21:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7300186727925665793
2025-02-25 16:15:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7300183319428648960
2025-02-24 18:23:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7299810685566238720
2025-02-24 18:23:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299549946209259521
2025-02-24 16:11:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299811786562629632
2025-02-21 16:37:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7298457467280113664
2025-02-20 15:30:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7298346709661732865
2025-02-19 16:51:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298020600235642882
2025-02-18 17:58:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7296319239529934848
2025-02-14 20:53:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7296264156075151360
2025-02-13 19:24:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7295872811800092673
2025-02-13 19:02:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7295804408917835777
2025-02-12 20:53:13,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295152603334643713
2025-02-12 18:52:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295493790360875009
2025-02-11 18:41:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295135122385784833
2025-02-11 14:43:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7295064094661828608
2025-02-10 19:54:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7294667033143640065
2025-02-09 14:01:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7294089889619357697
2025-02-07 21:42:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7287360737528733696
2025-02-06 16:20:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7293267258183696385
2025-02-05 16:31:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7292941872405118977
2025-02-04 14:41:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7292543054404542465
2025-02-03 15:25:44,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7291922544293478402
2025-01-29 17:23:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7290360394873724928
2025-01-29 13:37:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7290225879035658240
2025-01-29 13:36:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7289647843219279872
2025-01-28 16:34:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7290044364095930368
2025-01-23 13:57:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288125368299917312
2025-01-22 19:57:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7287512758978306048
2025-01-21 21:28:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7287568950844948481
2025-01-21 14:17:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7287460463318073344
2025-01-17 16:41:22,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7286016967327510528
2025-01-17 16:41:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7286000243433693184
2025-01-17 16:40:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7285381282027511811
2025-01-16 20:56:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7285637191186145280
2025-01-16 13:06:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7285637904570150912
2025-01-15 14:52:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7285286572717924353
2025-01-15 14:52:15,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7285281912162582531
2025-01-13 16:09:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7276244818949812224
2025-01-13 16:05:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7284566558872338434
2025-01-11 23:32:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7283525678568808448
2025-01-11 23:32:39,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7283418599371726850
2025-01-09 17:01:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7283161207358849025
2025-01-09 15:30:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282953358728912897
2025-01-09 13:59:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7282906065598353424
2024-12-20 15:46:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7275221034109124609
2024-12-12 15:58:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7272805400842788864
2024-12-01 21:09:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7268942265983619072
2024-11-30 00:44:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7262664195777654784
2024-11-26 03:17:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7267002720811659264
2024-11-20 20:03:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7265033653431209987
2024-11-11 22:43:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7261851256799801344
2024-11-05 00:12:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7259286455045292033
2024-11-04 17:06:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7259246025079443456
2024-11-03 20:38:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7258934161602695168
2024-10-30 14:06:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7256685970098380802
2024-10-28 17:19:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7255966333593440257
2024-10-28 17:18:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7256686848779943939
2024-10-25 13:18:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7255323000768540673
2024-10-24 15:10:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7255053936192094210
2024-10-15 13:05:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7249814813432770560
2024-10-03 17:34:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7247304069365559296
2024-10-02 14:11:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7247096938259456000
2024-09-25 13:40:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7239649580709990400?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7239649580709990400%2C7240063059988258817%29
2024-09-25 13:35:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7244427116283379712
2024-09-23 15:45:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7244000970467086337
2024-09-23 15:45:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7243994399615987713
2024-09-17 18:13:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7241861212043386880
2024-09-17 15:47:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7241824828763074561
2024-09-14 12:10:14,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7240490696997027840
2024-09-12 14:33:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7239996197761900545
2024-09-10 23:31:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7239186925067071489
2024-09-10 21:02:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7239299177829060610
2024-09-04 22:56:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7237220139648098305
2024-09-04 21:18:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7234948273193558017
2024-09-04 19:05:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7237157405422145536
2024-09-04 16:12:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7236883948314730497
2024-09-04 00:50:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7236891508958773249
2024-08-30 20:44:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7235345632234803201
2024-08-24 16:23:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7233129681141575680
2024-08-22 00:09:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7232173108378411010
2024-08-21 18:33:46,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7230483506533961729
2024-08-21 17:09:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7231991924495142912
2024-08-19 18:00:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7231337774707032064
2024-08-15 18:59:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7229864416438079489
2024-08-12 22:11:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7228848126663479296
2024-08-12 18:42:42,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7228769703752581120
2024-08-12 12:51:11,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7228738704528285696
2024-08-09 15:50:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7227697674634874880
2024-08-06 10:51:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7225847972415070208
2024-08-05 15:32:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226195489153556480
2024-07-26 20:13:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7222455786252165120
2024-07-24 19:59:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7221666290048888833
2024-07-24 17:44:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7221876433550258176
2024-07-23 14:06:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7221514519871729666
2024-07-22 18:00:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219702563368001537
2024-07-22 17:22:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7219774752146481152
2024-07-18 18:29:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7219750420372406272
2024-07-09 15:17:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216429152315305986
2024-07-09 14:41:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216441028277387264
2024-07-08 15:27:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216088081853005824
2024-07-05 13:35:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7214644008315179008
2024-07-03 15:57:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7214275370458513408
2024-07-03 14:10:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7214266706557382656
2024-07-02 17:34:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7213897394361360384
2024-06-26 16:19:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7211477865316409345
2024-06-26 00:33:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7211443664303046656
2024-06-25 16:22:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7211388087879311360
2024-06-25 14:27:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7211368309881982976
2024-06-20 15:46:09,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7209378704894906368
2024-06-14 19:42:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7207465316791005184
2024-06-13 15:12:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7207033732623511553
2024-06-11 19:35:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7206308167515824128
2024-06-11 15:12:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7206294191197290496
2024-06-05 14:34:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7204128361319714817
2024-06-04 18:01:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7203793689024843777
2024-05-31 20:22:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7202404002225901568
2024-05-31 16:52:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7202295003623112705
2024-05-30 20:04:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7201705874019475456
2024-05-29 14:42:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7201590635957506048
2024-05-24 14:00:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7199592548665839616
2024-05-23 14:41:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7199419087372894208
2024-05-22 19:45:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7199061914990112773
2024-05-16 20:32:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7196863833548697602
2024-05-15 13:03:26,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7196304528936157185
2024-05-14 15:30:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7196169815131107328
2024-05-13 15:22:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7195799992370880512
2024-05-13 15:00:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7194851745083109378
2024-05-13 13:31:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7195762271841628161
2024-05-10 15:29:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7194719989579280385
2024-05-09 17:46:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7194365634988634112
2024-05-08 18:34:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7194033339060666369
2024-05-08 13:05:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7193957923255914497
2024-05-07 14:51:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7193619610879840258
2024-05-06 19:02:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7193323696688713728
2024-05-06 17:30:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7193301016694431746
2024-05-02 15:00:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7191807922367037442
2024-05-01 18:45:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7191450848269336577
2024-05-01 14:45:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7191444781619683329
2024-05-01 14:08:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7189305654392561669
2024-04-30 14:20:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7191078780520534016
2024-04-23 17:58:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7188570892531105792
2024-04-22 17:30:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7188207076450410496
2024-04-22 15:03:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7188190023509327873
2024-04-22 13:23:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7188156359815692289
2024-04-19 19:45:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7187167570175713280
2024-04-19 13:59:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7187071383217053696
2024-04-18 15:13:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7186717311507030016
2024-04-16 14:02:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7186000967371251712
2024-04-15 16:09:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7185653140929552385
2024-04-10 15:03:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7183841344732221441
2024-04-08 16:24:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7183131586077327362
2024-04-01 15:31:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7180587433695055872
2024-03-29 19:37:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7178409212857737217?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7178409212857737217%2C7179537694253875201%29
2024-03-26 15:15:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7178409212857737217
2024-03-21 20:45:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7176645293424222209
2024-03-21 17:33:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7176591060054196224
2024-03-20 14:23:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7176221788937334784
2024-03-14 14:21:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7174044521670856704
2024-03-13 14:10:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7173681873091506177
2024-03-13 12:53:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7173495919693299712
2024-03-11 15:51:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7172971824580968449
2024-03-11 15:51:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7172978140426805249
2024-03-11 15:51:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7172978991736246272
2024-03-07 16:46:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7171546607463620609
2024-03-05 16:16:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7170812209600708608
2024-03-05 15:42:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7170805796316942339
2024-03-04 15:16:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7170426701863223298
2024-03-01 15:06:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7169347214874464257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7169347214874464257%2C7169347327894253568%29
2024-03-01 15:06:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7169347214874464257
2024-02-29 16:28:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7168990825245294594
2024-02-28 15:15:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7168624520549904387
2024-02-26 14:32:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7167889193963040768
2024-02-22 18:25:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7166477179009138689
2024-02-22 18:22:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7166489525437890560
2024-02-22 15:39:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7166454088883261440
2024-02-21 16:41:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7158679469426122753
2024-02-14 14:08:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7163303866028036096
2024-02-13 15:00:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7163185087126171648
2024-02-12 15:25:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7162822663357358080
2024-02-08 17:07:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7161393973691867139
2024-02-08 14:20:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A4376214-7161361858455629824
2024-02-02 15:49:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7159168434281267201
2024-01-29 19:50:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7150971669719695360
2024-01-22 21:42:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7155295309571444737
2024-01-22 16:17:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155231353423187969
2024-01-22 16:06:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155217817175232513
2024-01-22 15:07:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155214001713385474
2024-01-19 21:56:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A4376214-7154147174233116673
2024-01-19 16:13:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154140450633777152
2024-01-18 15:27:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7153768044610109441
2024-01-17 21:18:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7152995422272180224
2024-01-17 15:46:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7153403035111575553
2024-01-16 19:35:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7153106159451652096
2024-01-16 19:20:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7153054446334214145
2024-01-16 15:45:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7153049309830082561
